vehicle_id,vehicle_type,enter_time_s,departure_time_s,travel_time_s,route_distance_m,distance_traveled_m,accumulated_waiting_time_s,custom_wait_s,moving_time_s,time_loss_s,free_flow_time_s,delay_s,waiting_fraction,moving_fraction,schedule_efficiency,completed_trip,trip_status
225137_449_0,pkw,27770.0,27808.0,38.0,,441.262,0.0,0.0,38.0,6.406,,,0.0,1.0,,True,completed
184237_431_0,pkw,27772.0,27809.0,37.0,,432.502,0.0,0.0,37.0,9.578,,,0.0,1.0,,True,completed
211205_442_0,pkw,27766.0,27810.0,44.0,,459.533,0.0,0.0,44.0,6.38,,,0.0,1.0,,True,completed
182295_431_0,pkw,27768.0,27811.0,43.0,,450.18,0.0,0.0,43.0,8.622,,,0.0,1.0,,True,completed
77659_386_0,pkw,27774.0,27811.0,37.0,,439.603,0.0,0.0,37.0,3.02,,,0.0,1.0,,True,completed
198676_436_0,pkw,27776.0,27812.0,36.0,,430.713,0.0,0.0,36.0,9.553,,,0.0,1.0,,True,completed
208046_441_0,pkw,27774.0,27812.0,38.0,,434.557,0.0,0.0,38.0,6.834,,,0.0,1.0,,True,completed
148137_417_0,pkw,27685.0,27815.0,130.0,,467.623,43.0,58.0,72.0,98.677,,,0.4462,0.5538,,True,completed
131469_410_0,pkw,27716.0,27820.0,104.0,,461.652,44.0,44.0,60.0,73.796,,,0.4231,0.5769,,True,completed
216121_445_0,pkw,27787.0,27821.0,34.0,,459.79,0.0,0.0,34.0,6.098,,,0.0,1.0,,True,completed
223231_449_0,pkw,27788.0,27821.0,33.0,,433.65,0.0,0.0,33.0,7.353,,,0.0,1.0,,True,completed
261734_461_0,pkw,27784.0,27822.0,38.0,,434.994,0.0,0.0,38.0,2.338,,,0.0,1.0,,True,completed
231519_451_0,pkw,27786.0,27824.0,38.0,,438.593,0.0,0.0,38.0,2.252,,,0.0,1.0,,True,completed
238407_451_0,pkw,27792.0,27824.0,32.0,,425.781,0.0,0.0,32.0,1.745,,,0.0,1.0,,True,completed
219025_446_0,pkw,27792.0,27831.0,39.0,,163.32,21.0,21.0,18.0,27.505,,,0.5385,0.4615,,True,completed
220709_447_0,pkw,27733.0,27831.0,98.0,,190.95,77.0,77.0,21.0,86.341,,,0.7857,0.2143,,True,completed
140435_414_0,pkw,27796.0,27833.0,37.0,,196.985,13.0,14.0,23.0,25.658,,,0.3784,0.6216,,True,completed
268789_465_0,pkw,27774.0,27833.0,59.0,,202.708,39.0,39.0,20.0,48.151,,,0.661,0.339,,True,completed
